open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682380800000,27497.4,27583.6,27305.3,27337.6,43907.361,1682395199999,1204136728.76014,486911,20881.788,572687472.02628,0
1682395200000,27337.6,27452.8,27222.7,27252.3,45282.567,1682409599999,1238376146.9306,488757,22612.31,618469101.82,0
1682409600000,27252.4,27430.0,27176.6,27382.1,66538.637,1682423999999,1818263429.3989,663731,33962.714,928137792.2519,0
1682424000000,27382.2,27466.0,27200.0,27329.5,74964.782,1682438399999,2049647720.5968,763485,37718.71,1031379361.7381,0
1682438400000,27329.5,27787.5,27302.4,27596.1,115386.167,1682452799999,3178022007.43398,1014035,60720.239,1672505340.114,0
1682452800000,27596.2,28379.9,27596.2,28286.7,162175.001,1682467199999,4557366505.33031,1318940,86537.292,2431742449.50611,0
1682467200000,28286.7,28473.0,28232.8,28296.2,71407.185,1682481599999,2024509601.9507,696670,35820.04,1015687523.9245,0
1682481600000,28296.1,28588.0,28285.9,28365.0,62803.722,1682495999999,1782335834.06983,590514,32747.935,929608838.12427,0
1682496000000,28364.9,29146.4,28357.1,28940.7,213528.425,1682510399999,6150917509.83589,1597778,112243.411,3232996875.57869,0
1682510400000,28940.7,30048.2,28940.6,29803.0,306318.812,1682524799999,9088141068.81204,2068769,160841.354,4770402017.07292,0
1682524800000,29803.1,29899.0,27644.2,27871.9,297334.63,1682539199999,8584216568.6371,1844726,136859.579,3950497288.18485,0
1682539200000,27871.9,28729.1,27200.0,28395.9,333531.894,1682553599999,9343429581.63539,2167989,167948.343,4705937344.78255,0
1682553600000,28396.0,29480.0,28365.3,28876.6,231823.014,1682567999999,6719884131.2755,1696227,116770.934,3384842065.11706,0
1682568000000,28876.6,29272.6,28612.7,28880.0,112459.212,1682582399999,3256536272.01752,1036710,55127.369,1596563495.93081,0
1682582400000,28880.1,29139.2,28768.0,28921.2,98201.412,1682596799999,2844150819.13482,1014384,49216.75,1425673615.64162,0
1682596800000,28921.2,29600.0,28650.0,29136.7,206699.481,1682611199999,6004047283.92739,1730125,105525.425,3065936543.57349,0
1682611200000,29136.6,29898.0,29001.0,29659.9,204824.129,1682625599999,6045769034.65214,1808004,106818.673,3153635687.4607,0
1682625600000,29659.9,29781.7,29239.2,29459.0,98577.491,1682639999999,2912385355.55719,1054407,48841.663,1443266552.11118,0
1682640000000,29459.0,29591.1,29314.9,29412.8,78696.354,1682654399999,2317530524.09322,831552,39310.451,1157770287.03094,0
1682654400000,29412.8,29560.9,29382.9,29473.9,49552.737,1682668799999,1460038950.94074,600687,25321.637,746125812.75494,0
1682668800000,29473.8,29493.7,29110.4,29226.0,86710.553,1682683199999,2537330521.45057,887453,41000.878,1199871964.90068,0
1682683200000,29225.9,29463.3,28870.0,29133.9,170065.295,1682697599999,4955368540.28015,1465744,83589.419,2436235059.18832,0
1682697600000,29134.0,29433.4,29080.3,29317.6,89994.009,1682711999999,2631369580.67928,898026,46595.081,1362561625.34178,0
1682712000000,29317.6,29417.9,29250.0,29300.0,33331.207,1682726399999,977662609.5933,414891,16064.38,471241271.6452,0
1682726400000,29300.0,29387.7,29180.0,29328.8,39776.622,1682740799999,1165451657.7933,428721,19558.598,573123954.3916,0
1682740800000,29328.8,29443.9,29275.0,29333.9,36929.533,1682755199999,1083732118.4282,389034,18606.354,546081713.8888,0
1682755200000,29333.8,29349.9,29225.0,29323.4,35064.791,1682769599999,1026636867.5675,368519,17354.271,508143734.0181,0
1682769600000,29323.4,29385.0,29200.2,29258.1,38754.353,1682783999999,1136094881.8641,414861,18531.041,543291102.7622,0
1682784000000,29258.0,29300.0,29000.4,29222.0,47665.322,1682798399999,1390575063.96052,459317,22948.521,669551096.0762,0
1682798400000,29222.1,29258.6,29115.6,29212.7,19822.623,1682812799999,578736366.0703,265946,9972.193,291165092.4262,0
1682812800000,29212.7,29217.7,29067.4,29168.0,25444.574,1682827199999,741312703.7806,276293,12171.364,354610061.1442,0
1682827200000,29168.0,29287.5,29158.6,29252.0,24448.044,1682841599999,714639504.8987,268803,13019.896,380589278.5803,0
1682841600000,29251.9,29349.9,29150.0,29184.6,33318.971,1682855999999,974388419.40228,357056,16554.129,484210997.55188,0
1682856000000,29184.6,29950.0,29169.9,29644.2,142401.479,1682870399999,4216873539.16601,1082083,76180.336,2255703746.90963,0
1682870400000,29644.4,29860.0,29200.0,29346.0,117019.249,1682884799999,3458024459.97557,1094720,55070.563,1627776920.3861,0
1682884800000,29346.0,29471.0,29145.3,29223.0,75166.529,1682899199999,2203330516.00339,752460,36541.144,1071290636.1759,0
1682899200000,29223.0,29325.5,28333.0,28545.6,143426.63,1682913599999,4121324590.02102,1134881,65979.782,1895840382.1346,0
1682913600000,28545.6,28700.0,28200.0,28610.0,77991.238,1682927999999,2223717819.04177,759689,38402.058,1095280037.17076,0
1682928000000,28609.9,28659.2,28464.6,28510.6,39461.984,1682942399999,1126488407.7251,468197,19139.684,546417981.5817,0
1682942400000,28510.6,28618.0,28052.1,28158.3,130179.626,1682956799999,3688901949.34935,1191132,61522.478,1743984174.23076,0
1682956800000,28158.5,28402.3,27780.0,27833.9,148882.2,1682971199999,4182103888.68689,1265679,71914.333,2020463071.16576,0
1682971200000,27833.9,28143.0,27650.0,28054.4,85032.81,1682985599999,2372993526.32724,931721,43003.182,1200191735.93022,0
1682985600000,28054.5,28131.9,27899.7,28031.9,44341.09,1682999999999,1241580419.88968,561464,21607.092,605067471.6094,0
1683000000000,28031.9,28158.0,27854.0,28045.0,39868.257,1683014399999,1116406659.24734,467812,20180.677,565223339.61224,0
1683014400000,28045.1,28121.8,27921.6,28076.1,39176.734,1683028799999,1097673165.56978,463321,19490.245,546125780.3044,0
1683028800000,28076.2,28778.0,27900.0,28521.1,231570.662,1683043199999,6564429928.29277,1757441,119221.056,3380030682.98727,0
1683043200000,28521.0,28888.0,28412.0,28676.4,110133.821,1683057599999,3152761662.55799,1182233,55341.002,1584545945.32859,0
1683057600000,28676.5,28820.0,28600.6,28656.5,48455.705,1683071999999,1390299577.5618,622012,25406.252,729068094.8545,0
1683072000000,28656.4,28682.1,28324.4,28505.4,58108.623,1683086399999,1656344788.02888,614950,28262.736,805679092.8631,0
1683086400000,28505.5,28674.0,28407.3,28638.3,44177.432,1683100799999,1261075134.1175,503606,22897.909,653722012.2616,0
1683100800000,28638.4,28758.9,28515.0,28535.1,52281.205,1683115199999,1497098177.04306,602950,25493.409,730184844.3591,0
1683115200000,28535.0,28567.0,28080.0,28292.7,135071.937,1683129599999,3821706071.46254,1331715,65789.969,1861564452.69972,0
1683129600000,28292.6,28800.0,28200.0,28308.8,229709.193,1683143999999,6540451510.01632,1901574,116584.721,3320038855.34433,0
1683144000000,28308.8,29258.4,28267.3,29018.4,157117.84,1683158399999,4540650732.17692,1422637,83437.08,2411009239.96622,0
1683158400000,29018.4,29176.6,28938.5,29084.7,48827.682,1683172799999,1418091924.5732,635406,25527.189,741467688.6222,0
1683172800000,29084.7,29228.1,29022.4,29048.6,50341.471,1683187199999,1465750261.553,633475,25350.877,738198830.7837,0
1683187200000,29048.7,29380.0,28967.4,29145.0,78089.723,1683201599999,2277857942.44245,833320,40117.236,1170486612.49723,0
1683201600000,29145.0,29221.5,28660.0,28850.0,145934.75,1683215999999,4214656741.9984,1396474,68765.091,1985894055.5291,0
1683216000000,28850.0,28966.0,28660.0,28883.2,73790.969,1683230399999,2126806471.393,865374,36441.984,1050433714.1937,0
1683230400000,28883.2,28913.3,28731.2,28826.0,29440.989,1683244799999,848390093.6805,378870,14424.26,415682349.4829,0
1683244800000,28826.0,29551.0,28802.8,29187.0,115027.039,1683259199999,3359783550.77092,1023888,60323.395,1761917205.81834,0
1683259200000,29187.0,29264.3,29025.0,29059.0,52721.949,1683273599999,1537098354.25572,606973,25739.251,750548625.6887,0
1683273600000,29058.9,29185.6,29010.0,29137.5,44105.557,1683287999999,1283030008.08281,533709,22561.44,656363778.4714,0
1683288000000,29137.6,29437.5,28618.3,29347.4,192645.919,1683302399999,5611955720.14394,1587088,97000.79,2826774115.83404,0
1683302400000,29347.5,29693.0,29304.0,29548.7,133203.275,1683316799999,3931405420.55307,1229299,69366.399,2047480480.61629,0
1683316800000,29548.7,29650.0,29440.0,29491.5,40781.438,1683331199999,1203950677.0544,489437,20395.392,602212865.9265,0
1683331200000,29491.5,29840.0,29335.0,29360.1,76988.632,1683345599999,2276441867.01248,753579,39239.019,1160620114.70294,0
1683345600000,29360.0,29430.0,29225.3,29350.2,42728.114,1683359999999,1253975762.23083,452975,20681.226,607045250.973,0
1683360000000,29350.2,29359.2,29108.0,29264.5,58055.462,1683374399999,1698514522.17399,592635,28171.908,824320522.36258,0
1683374400000,29264.5,29266.7,28333.0,28557.9,181672.364,1683388799999,5225997753.05422,1483301,83614.73,2405271782.2644,0
1683388800000,28557.9,28963.9,28519.4,28831.9,77210.531,1683403199999,2222131810.16929,757130,39549.441,1138172078.60259,0
1683403200000,28831.9,28869.9,28620.2,28837.8,38973.798,1683417599999,1121835677.198,494390,19108.004,550047179.3604,0
1683417600000,28837.9,29137.0,28730.2,28790.8,63343.561,1683431999999,1830321348.19693,669511,31650.664,914764100.06713,0
1683432000000,28790.8,28943.0,28771.9,28891.9,27761.69,1683446399999,801381356.5212,364457,14293.474,412616071.1441,0
1683446400000,28891.8,28950.0,28691.2,28826.5,44539.548,1683460799999,1283918196.8655,524979,21628.768,623548597.784,0
1683460800000,28826.5,29088.3,28825.0,28933.1,58996.19,1683475199999,1707798488.8809,680068,29993.733,868304008.5669,0
1683475200000,28933.1,29019.9,28753.6,28894.0,46812.975,1683489599999,1352143990.1475,528344,22582.275,652326882.6993,0
1683489600000,28894.0,28947.7,28370.0,28419.4,66956.679,1683503999999,1920791279.74526,677902,30732.895,881749375.7554,0
1683504000000,28419.5,28624.6,28000.0,28188.0,142837.352,1683518399999,4040365927.5021,1151771,67793.81,1918106717.1763,0
1683518400000,28188.1,28249.0,27800.0,27957.8,82354.151,1683532799999,2312412362.18719,764478,37347.869,1049216076.8797,0
1683532800000,27957.7,27977.6,27550.0,27922.2,108980.277,1683547199999,3032534620.30007,1047285,52961.667,1474090968.43038,0
1683547200000,27922.2,28074.9,27651.5,27874.1,110121.512,1683561599999,3068480538.1998,1081715,55092.029,1535328831.45276,0
1683561600000,27874.2,27918.0,27260.9,27329.1,148637.52,1683575999999,4091222195.23393,1411742,70277.802,1934572626.19388,0
1683576000000,27329.0,27686.5,27250.0,27659.8,65257.965,1683590399999,1794462393.31238,751736,34006.293,935172275.69068,0
1683590400000,27659.8,27747.9,27528.2,27612.5,46056.079,1683604799999,1272192456.1364,583578,23075.053,637493626.98812,0
1683604800000,27612.4,27661.7,27423.9,27649.3,47560.102,1683619199999,1310025371.6453,617808,23864.885,657427154.4136,0
1683619200000,27649.3,27719.0,27502.3,27663.9,42312.157,1683633599999,1167580728.1475,569629,21611.166,596425147.8453,0
1683633600000,27663.9,27815.6,27316.8,27385.8,119288.926,1683647999999,3290036429.48026,1229360,57339.016,1581863471.27372,0
1683648000000,27385.8,27739.6,27334.6,27704.7,78744.119,1683662399999,2170562072.26098,849190,41960.465,1156668130.2856,0
1683662400000,27704.7,27769.4,27501.3,27610.2,33703.303,1683676799999,930979688.797,428251,16538.816,456913282.95512,0
1683676800000,27610.2,27848.7,27605.0,27668.8,47318.156,1683691199999,1311215357.60562,534745,24333.913,674370485.55712,0
1683691200000,27668.9,27712.0,27507.0,27532.4,32310.414,1683705599999,891897397.66168,396120,15003.402,414218216.5948,0
1683705600000,27532.3,27669.8,27457.8,27660.7,39879.662,1683719999999,1099455762.9711,496001,20945.282,577529728.493,0
1683720000000,27660.6,28297.0,27623.4,28141.2,213950.08,1683734399999,6001231621.83083,1903314,110492.479,3099153192.79153,0
1683734400000,28141.2,28290.0,26666.6,27683.6,289613.92,1683748799999,7950326729.8401,2331353,137910.131,3786282476.26346,0
1683748800000,27683.6,27979.8,27177.0,27582.9,99430.444,1683763199999,2747765930.3402,1005888,49154.804,1358755801.69155,0
1683763200000,27583.0,27611.5,27352.3,27435.1,56879.457,1683777599999,1563684500.96496,657256,27204.925,747908896.4587,0
1683777600000,27435.1,27544.1,27382.4,27437.5,39192.274,1683791999999,1076570011.9986,507051,19757.605,542768045.9521,0
1683792000000,27437.5,27478.6,27220.0,27393.2,55275.014,1683806399999,1514130116.3857,640054,27016.693,740144720.7036,0
1683806400000,27393.2,27630.0,26924.0,27166.3,187266.555,1683820799999,5104506716.23237,1740964,91361.104,2490924018.62726,0
1683820800000,27166.3,27214.4,26688.8,26831.4,146708.743,1683835199999,3948797855.07034,1463913,70334.441,1893422951.4949,0
1683835200000,26831.5,27050.8,26787.3,26956.4,53500.32,1683849599999,1441430159.0916,652333,27390.346,738021609.1936,0
1683849600000,26956.4,27090.0,26515.0,26574.8,90812.315,1683863999999,2428955517.57565,905511,42437.631,1135549934.0871,0
1683864000000,26574.7,26699.2,26100.1,26294.1,131694.685,1683878399999,3469452074.94754,1203311,61228.159,1613221931.2378,0
1683878400000,26294.0,26425.8,26220.0,26333.0,54978.691,1683892799999,1448095313.2326,698087,27416.264,722171642.8684,0
1683892800000,26332.9,26599.4,26254.2,26307.7,98862.763,1683907199999,2610545556.95559,1131084,49921.536,1318417337.55099,0
1683907200000,26307.6,26480.0,25751.0,26445.2,132224.157,1683921599999,3458559331.94776,1194858,64055.485,1676568323.78537,0
1683921600000,26445.1,26882.8,26347.5,26785.1,107072.897,1683935999999,2850922182.99945,1098367,55489.334,1477525400.76975,0
1683936000000,26785.2,26974.1,26678.5,26794.6,56653.067,1683950399999,1519933743.2612,601006,29622.92,794878778.8613,0
1683950400000,26794.6,26862.9,26674.9,26759.3,32070.296,1683964799999,858160352.0566,388111,15359.269,411054111.4043,0
1683964800000,26759.2,26864.8,26727.3,26814.3,27857.048,1683979199999,746497577.5357,376205,14300.528,383244880.8757,0
1683979200000,26814.4,26897.0,26722.8,26802.0,40717.301,1683993599999,1091401378.4722,483340,21011.198,563244887.6046,0
1683993600000,26802.0,27051.5,26755.0,26822.6,54284.517,1684007999999,1457952777.60552,583364,28339.795,761255437.7623,0
1684008000000,26822.6,26928.6,26730.0,26762.7,31112.7,1684022399999,835207847.5963,420689,14245.032,382423560.9102,0
1684022400000,26762.8,26865.4,26557.0,26853.6,47551.697,1684036799999,1270868677.08925,530905,24888.263,665318028.72132,0
1684036800000,26853.6,26888.7,26778.2,26839.9,20315.573,1684051199999,545124322.1901,285684,9713.179,260654909.2887,0
1684051200000,26839.9,26879.2,26780.0,26794.8,18182.978,1684065599999,487653526.6529,238939,8478.215,227399052.747,0
1684065600000,26794.8,27200.0,26730.0,27071.4,86298.935,1684079999999,2327455422.54989,838114,45834.57,1236231637.27549,0
1684080000000,27071.4,27115.1,26809.0,26865.0,53779.117,1684094399999,1448718395.5729,631321,26171.592,705087908.3755,0
1684094400000,26865.0,26947.2,26826.6,26901.9,21451.127,1684108799999,576867827.8844,321856,11287.818,303567502.6717,0
1684108800000,26901.9,27279.0,26694.4,27216.3,100134.61,1684123199999,2707659048.6764,1016829,51541.392,1394109838.58538,0
1684123200000,27216.4,27550.0,27165.1,27398.6,93928.69,1684137599999,2569898482.62797,922878,48669.899,1331859592.85027,0
1684137600000,27398.6,27472.5,27288.0,27323.2,39961.711,1684151999999,1094175065.41256,492517,19327.167,529261529.676,0
1684152000000,27323.2,27525.0,27200.0,27383.0,79836.823,1684166399999,2184423699.4391,848524,39433.945,1079105466.1715,0
1684166400000,27383.0,27650.0,27300.6,27410.1,97469.17,1684180799999,2677564568.85625,975992,49316.393,1355060670.44553,0
1684180800000,27410.1,27410.1,27100.0,27152.5,38932.072,1684195199999,1061730858.85298,458378,17551.756,478809175.5874,0
1684195200000,27152.5,27284.7,26832.0,27118.7,90185.098,1684209599999,2439151219.4765,855550,43983.54,1189842712.243,0
1684209600000,27118.7,27243.6,26971.0,27240.6,49329.282,1684223999999,1337491386.28278,553227,25675.063,696312907.73988,0
1684224000000,27240.6,27274.2,26978.6,27049.3,62608.697,1684238399999,1697097788.3597,640074,29474.127,798971443.1756,0
1684238400000,27049.3,27127.4,26880.1,27027.9,89162.317,1684252799999,2408573520.6957,861624,44351.499,1198292948.8769,0
1684252800000,27027.9,27144.0,26862.0,26917.9,53087.558,1684267199999,1434174846.6595,592088,25762.717,696113728.6954,0
1684267200000,26917.9,27046.2,26881.2,27024.8,28799.999,1684281599999,776922408.9427,377648,14718.714,397078846.5922,0
1684281600000,27024.7,27238.5,26969.7,27052.1,48161.97,1684295999999,1305342198.24488,514661,24986.061,677250191.96778,0
1684296000000,27052.1,27092.4,26700.0,26831.9,53789.861,1684310399999,1448160228.37922,525336,23687.096,637974120.8825,0
1684310400000,26831.8,26907.5,26558.0,26626.5,84616.009,1684324799999,2263006072.35647,762154,40108.714,1073045377.8822,0
1684324800000,26626.4,26830.0,26527.5,26788.0,106131.008,1684339199999,2833126103.41978,887540,54185.684,1446644166.42142,0
1684339200000,26788.1,27441.7,26730.0,27377.1,129947.055,1684353599999,3521986556.37544,1086434,68935.853,1868616614.42474,0
1684353600000,27377.0,27500.0,27259.5,27395.8,67419.315,1684367999999,1844730687.8368,687797,35128.124,961282164.5212,0
1684368000000,27395.7,27482.7,27280.0,27357.3,35846.271,1684382399999,980663862.4751,404507,17771.034,486208284.8203,0
1684382400000,27357.2,27445.9,27139.0,27375.1,61937.26,1684396799999,1689376871.93044,575486,31809.459,867771549.90306,0
1684396800000,27375.1,27429.2,27320.3,27391.9,42133.547,1684411199999,1153398472.1201,483761,21064.322,576659280.0055,0
1684411200000,27391.8,27471.5,27007.1,27075.2,145244.456,1684425599999,3954901547.36192,1197699,71048.607,1934968685.00816,0
1684425600000,27075.2,27100.0,26335.3,26719.3,200861.276,1684439999999,5365861288.35937,1491595,93469.375,2497081267.35562,0
1684440000000,26719.3,27060.0,26671.1,26809.3,58949.169,1684454399999,1583234091.5685,554474,30192.442,810972643.5674,0
1684454400000,26809.4,26922.5,26733.4,26825.0,37542.604,1684468799999,1006846469.17552,383152,17923.659,480750950.3738,0
1684468800000,26825.0,26950.0,26801.5,26841.9,28781.823,1684483199999,773466674.8434,315594,14264.14,383357476.8905,0
1684483200000,26842.0,26918.6,26773.0,26843.8,32361.524,1684497599999,868576000.254,357411,15845.8,425330850.9344,0
1684497600000,26843.8,27180.0,26611.2,26869.9,157634.157,1684511999999,4238886804.37383,1191442,78613.055,2114480119.94845,0
1684512000000,26870.0,26966.8,26763.2,26826.4,50110.954,1684526399999,1346545718.62972,554863,25372.978,681877282.7034,0
1684526400000,26826.5,26913.7,26791.0,26870.1,17666.894,1684540799999,474451097.0932,219650,8963.717,240717689.1735,0
1684540800000,26870.1,26902.0,26813.5,26849.2,13932.879,1684555199999,374052707.927,178450,6709.562,180140310.4716,0
1684555200000,26849.2,26862.1,26824.8,26841.8,9537.697,1684569599999,256034546.2044,138957,4425.581,118803793.3965,0
1684569600000,26841.9,26911.0,26841.8,26868.6,15215.481,1684583999999,408937596.7336,183839,7700.739,206967948.8172,0
1684584000000,26868.5,26969.8,26857.1,26936.0,25544.438,1684598399999,687279317.5301,292542,13567.775,365075177.8207,0
1684598400000,26936.0,27144.4,26900.1,27054.3,52033.7,1684612799999,1406918203.7661,469172,27912.159,754690179.728,0
1684612800000,27054.3,27129.9,26952.8,27089.5,21251.159,1684627199999,574474908.9481,250553,11268.782,304649942.9439,0
1684627200000,27089.6,27288.0,27050.0,27166.5,38117.636,1684641599999,1035943184.23955,344348,20329.797,552534054.76155,0
1684641600000,27166.4,27166.5,27031.0,27044.5,23955.74,1684655999999,649005543.0958,228425,10204.858,276451107.1156,0
1684656000000,27044.6,27077.7,26750.0,26818.1,59909.536,1684670399999,1612987172.90692,477297,27050.456,728433056.4796,0
1684670400000,26818.0,26969.6,26788.0,26885.0,50401.693,1684684799999,1354902581.3394,450157,25094.987,674631955.8165,0
1684684800000,26885.1,26928.0,26817.0,26889.2,24421.545,1684699199999,656234812.3551,272636,12486.145,335542817.5837,0
1684699200000,26889.1,26915.0,26642.0,26732.8,41970.275,1684713599999,1122796583.96974,393878,18983.096,507907282.7306,0
1684713600000,26732.8,26772.4,26500.0,26637.7,60333.993,1684727999999,1606145944.66619,536624,29519.532,785952346.478,0
1684728000000,26637.7,26898.9,26630.4,26830.7,46118.467,1684742399999,1235245782.35342,452019,24099.491,645379188.38552,0
1684742400000,26830.8,26892.4,26750.0,26819.9,31113.301,1684756799999,834611736.8078,322688,14726.079,395057395.5969,0
1684756800000,26819.9,27097.8,26690.0,26863.2,129893.083,1684771199999,3493351748.06182,995571,67295.209,1809990321.9919,0
1684771200000,26863.3,26927.6,26765.0,26857.0,41038.257,1684785599999,1101760644.72732,405148,20789.819,558190309.9312,0
1684785600000,26857.0,26955.9,26818.0,26840.2,19533.419,1684799999999,525014836.8638,215954,9774.454,262728426.4993,0
1684800000000,26840.2,27430.0,26782.6,27354.6,112108.995,1684814399999,3042695028.80481,879222,59318.131,1609861962.35641,0
1684814400000,27354.7,27527.5,27202.2,27295.8,83809.328,1684828799999,2292564500.55133,698773,42762.623,1169923180.20123,0
1684828800000,27295.8,27344.0,27243.2,27326.9,32695.377,1684843199999,892419494.7156,318743,16984.981,463630547.5475,0
1684843200000,27327.0,27383.0,27159.3,27310.7,63502.505,1684857599999,1732442231.70318,571666,31649.415,863506995.1418,0
1684857600000,27310.8,27319.4,27080.0,27171.6,55692.994,1684871999999,1514264255.7399,505534,26656.538,724771369.5187,0
1684872000000,27171.7,27244.0,27139.0,27209.9,21367.419,1684886399999,581135649.236,239112,11068.565,301050685.6918,0
1684886400000,27209.9,27212.9,26644.2,26770.0,105289.512,1684900799999,2832789850.29126,722210,47112.8,1267471355.4099,0
1684900800000,26770.0,26810.0,26566.5,26664.2,72171.252,1684915199999,1928814158.98383,630762,33918.397,906625879.3212,0
1684915200000,26664.2,26834.0,26650.0,26731.7,47356.312,1684929599999,1265978386.20182,419000,23697.97,633576453.07492,0
1684929600000,26731.7,26731.7,26060.0,26306.9,189840.762,1684943999999,5000673894.26554,1380204,88553.199,2332139489.19064,0
1684944000000,26306.9,26387.3,26145.4,26241.6,69968.498,1684958399999,1837038751.7392,611590,35393.966,929290068.7558,0
1684958400000,26241.6,26476.0,26228.2,26313.8,50565.341,1684972799999,1333426055.9433,462099,25621.451,675680522.8859,0
1684972800000,26313.9,26384.5,25850.0,26171.0,94944.153,1684987199999,2478460518.42721,744271,45123.804,1178252609.62086,0
1684987200000,26171.1,26289.0,26111.0,26118.9,40575.044,1685001599999,1063438693.00614,347836,19966.842,523381109.08194,0
1685001600000,26118.9,26345.3,26107.8,26282.5,40284.053,1685015999999,1056669742.8856,332825,20975.137,550239234.8887,0
1685016000000,26282.5,26489.5,26151.4,26216.9,110196.106,1685030399999,2902615215.15644,782136,56362.108,1484842114.2901,0
1685030400000,26216.9,26644.0,26193.5,26457.9,80074.61,1685044799999,2114028469.75789,585122,41924.119,1107212404.96119,0
1685044800000,26458.0,26545.8,26420.6,26461.8,28461.259,1685059199999,753318299.2479,258326,14611.787,386775589.9754,0
1685059200000,26461.7,26532.0,26324.2,26425.7,38579.969,1685073599999,1019497869.8331,334545,18053.67,477158694.0362,0
1685073600000,26425.7,26527.8,26313.9,26491.3,34980.918,1685087999999,923892188.5779,314529,18452.24,487436237.2204,0
1685088000000,26491.2,26547.3,26411.0,26451.9,32939.619,1685102399999,871710077.2135,295696,15738.929,416508003.0295,0
1685102400000,26451.8,26925.0,26342.9,26737.5,137774.569,1685116799999,3674536540.59436,1046669,71790.576,1914866354.56546,0
1685116800000,26737.5,26829.0,26601.0,26755.2,61511.083,1685131199999,1644151975.21922,511045,30982.381,828194966.98402,0
1685131200000,26755.3,26796.6,26670.0,26689.9,18689.388,1685145599999,499521774.8856,233161,9100.482,243241028.3927,0
1685145600000,26689.8,26775.8,26621.0,26739.5,21434.056,1685159999999,572083305.2043,242737,11694.036,312143398.3394,0
1685160000000,26739.6,26776.4,26695.2,26715.3,15097.708,1685174399999,403550897.7197,173905,7526.472,201186092.4368,0
1685174400000,26715.2,26726.2,26655.1,26687.7,19863.179,1685188799999,530055425.8508,203115,10108.111,269751470.7404,0
1685188800000,26687.6,26774.9,26528.6,26682.1,47080.958,1685203199999,1255307046.5825,373184,22902.758,610787974.5918,0
1685203200000,26682.2,26845.8,26605.0,26721.6,38259.082,1685217599999,1022614688.26032,327168,19449.858,519935802.07762,0
1685217600000,26721.7,26890.0,26714.5,26841.6,21946.952,1685231999999,587902781.7877,222785,11709.958,313714549.9976,0
1685232000000,26841.6,27240.5,26746.0,27174.4,89784.52,1685246399999,2429618782.32445,663758,48310.208,1307492323.51795,0
1685246400000,27174.5,27279.0,27113.4,27218.9,40838.873,1685260799999,1110311286.1829,380961,21160.81,575335237.0904,0
1685260800000,27219.0,27387.0,27127.8,27146.0,42170.252,1685275199999,1147434539.90474,359469,21669.705,589788215.60846,0
1685275200000,27145.9,27266.0,27081.7,27264.1,37547.894,1685289599999,1020513599.6658,349552,19880.573,540380927.2514,0
1685289600000,27264.1,27780.0,27200.1,27518.4,113292.894,1685303999999,3113994964.41144,846881,60580.186,1665324079.82456,0
1685304000000,27518.5,28252.8,27515.1,28055.7,116480.961,1685318399999,3257901993.47048,889999,62625.309,1751361622.89188,0
1685318400000,28055.8,28442.0,27904.0,27947.9,103587.637,1685332799999,2920579058.12265,773550,50873.194,1434722264.47773,0
1685332800000,27948.0,28040.0,27822.7,27895.0,60707.279,1685347199999,1695957796.61591,516647,30080.721,840436712.7728,0
1685347200000,27895.0,27966.7,27730.0,27908.1,48976.302,1685361599999,1365144665.8964,415760,24313.948,677818135.29548,0
1685361600000,27908.1,27945.4,27570.6,27622.1,81226.571,1685375999999,2254282645.86722,657917,38642.365,1072533756.4853,0
1685376000000,27622.0,27734.4,27513.5,27624.0,75215.644,1685390399999,2077855472.71078,606856,38279.907,1057666017.6346,0
1685390400000,27624.1,27803.5,27533.8,27722.0,41577.116,1685404799999,1150710296.35822,377233,21309.607,589861414.11692,0
1685404800000,27722.1,27933.0,27569.3,27815.0,45946.311,1685419199999,1275504556.45138,420601,22826.137,633798833.39448,0
1685419200000,27815.0,27839.3,27659.3,27721.0,36391.136,1685433599999,1010096100.43082,342878,17395.76,482885173.4447,0
1685433600000,27721.1,28038.6,27697.1,28005.9,63354.986,1685447999999,1767802977.20488,567304,33280.979,928682857.40848,0
1685448000000,28005.8,28014.9,27602.0,27665.0,102527.366,1685462399999,2848858944.86702,886269,47860.996,1329779528.0326,0
1685462400000,27665.0,27849.8,27530.0,27836.4,56925.601,1685476799999,1576924427.413,542632,28616.524,792878752.17042,0
1685476800000,27836.4,27846.0,27636.0,27680.1,29233.913,1685491199999,810667381.9916,295184,13477.909,373730181.6614,0
1685491200000,27680.0,27825.0,27550.0,27646.5,39039.737,1685505599999,1080383501.87,347830,18878.962,522510888.2579,0
1685505600000,27646.5,27668.7,26942.0,27150.4,156776.303,1685519999999,4265624874.6805,1097093,70511.64,1917896761.59228,0
1685520000000,27150.4,27198.0,26980.0,27087.9,56728.662,1685534399999,1536834843.2892,454760,27611.169,748076102.2998,0
1685534400000,27087.9,27219.6,26835.5,26900.1,119487.274,1685548799999,3226958258.24778,934152,58037.557,1567734889.03048,0
1685548800000,26900.0,27121.1,26826.0,26999.5,58703.953,1685563199999,1584336681.2112,558885,30278.746,817218702.0029,0
1685563200000,26999.5,27290.0,26992.0,27201.1,40645.961,1685577599999,1103126498.00048,382439,21327.121,578854408.87398,0
1685577600000,27201.1,27347.9,26600.0,26768.6,121061.589,1685591999999,3261093666.11208,885759,56405.265,1519453500.43682,0
