open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1717142400000,68175.0,68461.0,67876.0,68349.73,3296.46239,1717156799999,224764912.6961388,153997,1669.25191,113821348.1429831,0
1717156800000,68349.73,69044.1,67200.0,67215.58,9839.14106,1717171199999,669807905.9162905,379019,4810.51807,327545996.14005274,0
1717171200000,67215.58,67999.0,66670.0,67681.0,6363.51811,1717185599999,428014232.2328517,277000,3335.37276,224399877.43467993,0
1717185600000,67681.0,67798.0,67239.19,67540.01,2304.74585,1717199999999,155707191.5140563,110721,1093.17942,73855532.4439059,0
1717200000000,67540.01,67757.14,67428.44,67715.31,1777.35139,1717214399999,120186476.8650559,86411,824.75714,55772779.3518941,0
1717214400000,67715.31,67810.0,67575.23,67632.08,1250.73388,1717228799999,84650683.8209275,102046,555.94451,37627469.8939329,0
1717228800000,67632.07,67760.0,67611.61,67660.57,1293.15334,1717243199999,87525897.6416135,107618,638.17704,43196172.3747648,0
1717243200000,67660.57,67872.5,67640.0,67691.28,1527.99394,1717257599999,103560291.9013248,96610,810.53368,54934260.5688525,0
1717257600000,67691.28,67900.0,67556.72,67753.76,1933.67458,1717271999999,130904209.4793539,129611,919.74004,62276194.0936729,0
1717272000000,67753.76,67885.0,67700.0,67766.85,1054.7542,1717286399999,71477648.284929,116188,486.11804,32945184.1197757,0
1717286400000,67766.84,67910.55,67643.33,67789.47,1287.2317,1717300799999,87257359.2677683,92425,616.25037,41772983.2548271,0
1717300800000,67789.48,67867.6,67720.41,67721.0,1056.53192,1717315199999,71618483.1301096,104725,529.21527,35874013.6872406,0
1717315200000,67721.01,68320.08,67367.2,68251.52,2959.02252,1717329599999,200454115.0514542,158603,1500.82022,101726399.5322298,0
1717329600000,68251.53,68460.0,67800.0,68142.17,4215.16637,1717343999999,287267621.43318075,169361,2285.27598,155774330.1536811,0
1717344000000,68142.18,68200.0,67257.47,67736.95,4668.17947,1717358399999,316118073.8464801,208043,2231.96025,151149819.7367883,0
1717358400000,67736.95,67984.01,67577.65,67765.63,1240.19331,1717372799999,84112012.6539384,79191,596.71168,40471374.7614553,0
1717372800000,67765.62,68793.97,67612.48,68382.81,3808.91033,1717387199999,260221353.9581886,162912,1988.82564,135871877.5818205,0
1717387200000,68382.8,69221.0,68285.29,68906.7,5525.34568,1717401599999,380499060.9807248,226670,2959.8626,203856433.2396796,0
1717401600000,68906.7,69333.0,68824.0,69080.0,3826.91777,1717415999999,264394953.3092194,164915,1923.02377,132861489.996648,0
1717416000000,69080.0,70288.0,68500.0,69615.28,10231.02887,1717430399999,710828316.8850918,422156,5494.50167,381831665.92013294,0
1717430400000,69615.27,69715.61,68800.0,69204.0,3716.39069,1717444799999,257284279.34566,163081,1745.5491,120842468.8173207,0
1717444800000,69204.0,69509.38,68730.51,68809.9,2524.78066,1717459199999,174529111.7479511,114055,1196.90997,82760768.7977714,0
1717459200000,68809.89,69370.01,68629.9,69170.22,2195.99092,1717473599999,151613491.3681838,106717,1143.20308,78922076.9553103,0
1717473600000,69170.22,69268.27,68745.68,69013.63,2550.75405,1717487999999,175967550.5875652,115722,1265.75987,87320796.2218517,0
1717488000000,69013.62,69191.99,68567.32,68955.85,3143.28299,1717502399999,216410012.9566896,168939,1442.76951,99329686.1215734,0
1717502400000,68955.84,70480.0,68843.73,70445.0,10001.68378,1717516799999,697317875.5851159,387960,5145.40689,358782526.070811,0
1717516800000,70445.0,71063.45,70092.5,70423.6,9252.35453,1717531199999,654063017.1027659,367841,4755.01251,336173974.2195188,0
1717531200000,70423.61,70736.0,70168.67,70537.84,2475.71862,1717545599999,174530189.3929197,107336,1170.81548,82542182.0394156,0
1717545600000,70537.83,71275.0,70423.51,70947.58,4747.42504,1717559999999,336515251.5394582,175659,2483.50337,176056353.9771089,0
1717560000000,70947.58,71379.21,70826.15,71200.0,4692.49958,1717574399999,333541453.0772628,162816,2442.83134,173659020.3278905,0
1717574400000,71199.99,71243.6,70694.61,70971.71,3455.32686,1717588799999,245070549.9371286,130689,1606.47606,113949309.8683458,0
1717588800000,70971.7,71731.35,70383.66,71580.0,7724.60004,1717603199999,548743944.9768479,263248,3953.13437,280909820.7222394,0
1717603200000,71580.01,71758.0,70871.2,71279.95,5604.75987,1717617599999,399943657.8359557,208991,2607.69509,186084300.20447087,0
1717617600000,71279.95,71357.68,70700.0,71108.0,2478.56943,1717631999999,176258908.5009865,113712,1116.59369,79395120.6910259,0
1717632000000,71108.0,71237.02,70900.0,71050.0,1838.31631,1717646399999,130716018.0518037,93815,784.38047,55775480.9070063,0
1717646400000,71050.0,71106.46,70800.0,71021.47,2441.77446,1717660799999,173221749.87098,112391,1154.27383,81890698.5365125,0
1717660800000,71021.46,71204.59,70862.5,71170.01,2311.02713,1717675199999,164086803.4960642,117695,1180.26179,83800052.3509763,0
1717675200000,71170.01,71700.0,71000.0,71300.0,6417.45132,1717689599999,457626708.9623488,230797,3253.25649,232029928.5639567,0
1717689600000,71300.0,71379.93,70450.0,70479.49,5514.55376,1717703999999,391391270.2242861,213332,2319.49937,164618463.4809234,0
1717704000000,70479.49,70958.89,70117.64,70799.06,3318.88151,1717718399999,234425108.5488138,132196,1595.71915,112734570.3910238,0
1717718400000,70799.06,71015.2,70663.59,70989.68,1822.51982,1717732799999,129079181.0523625,90575,896.44769,63491215.0319472,0
1717732800000,70989.69,71449.98,70989.68,71110.0,4173.52745,1717747199999,297298423.43262845,140860,2266.7045,161464300.7213842,0
1717747200000,71110.01,71700.0,71048.12,71699.99,3176.10664,1717761599999,226527302.9352799,140548,1727.31562,123238146.5879091,0
1717761600000,71700.0,71997.02,70633.21,71111.54,9856.47926,1717775999999,702728070.0061969,400824,4884.00527,348394248.27711886,0
1717776000000,71111.55,71208.89,68420.0,69255.0,13917.20632,1717790399999,967908991.1355577,629496,6187.44089,430252085.01650786,0
1717790400000,69255.01,69585.96,68978.52,69355.6,2652.61096,1717804799999,183708622.77095273,114112,1356.86654,93970924.7095659,0
1717804800000,69355.6,69525.0,69287.28,69432.0,1791.64307,1717819199999,124367342.0984682,104143,921.65488,63978669.9326826,0
1717819200000,69432.0,69582.2,69232.15,69582.2,1721.33097,1717833599999,119426837.1967144,104087,944.66596,65546283.4247137,0
1717833600000,69582.2,69582.2,69318.19,69365.93,1625.99373,1717847999999,112906528.4885966,126856,660.31565,45850866.5214854,0
1717848000000,69365.94,69491.36,69168.02,69430.01,2118.57239,1717862399999,146945751.8637715,174680,967.41183,67102776.7966681,0
1717862400000,69430.01,69490.0,69292.22,69460.01,1578.06404,1717876799999,109546542.5091828,127228,854.1877,59297586.2891772,0
1717876800000,69460.0,69475.18,69290.28,69310.46,938.22547,1717891199999,65074388.3743053,77109,423.99434,29406283.9356155,0
1717891200000,69310.46,69346.9,69130.24,69259.38,1184.61971,1717905599999,82030428.9812873,81560,598.20748,41422833.4614507,0
1717905600000,69259.38,69425.7,69234.73,69295.64,1031.53735,1717919999999,71509438.2739407,74299,447.99653,31054192.8640302,0
1717920000000,69295.64,69397.19,69283.45,69367.69,869.09305,1717934399999,60268481.5225144,66802,329.82186,22871628.8428892,0
1717934400000,69367.68,69777.0,69250.01,69508.64,3778.30362,1717948799999,262572032.38726953,147636,1993.60614,138538367.9721464,0
1717948800000,69508.64,69857.14,69500.0,69710.26,1982.06406,1717963199999,138155164.1386311,112383,1024.50458,71408444.972917,0
1717963200000,69710.26,69821.53,69590.33,69648.14,1044.9493,1717977599999,72809110.7689136,92903,489.55637,34109907.9681112,0
1717977600000,69648.15,69801.34,69426.0,69613.2,1986.09511,1717991999999,138334424.4720973,123374,1140.35489,79435329.8530876,0
1717992000000,69613.2,69677.5,69249.99,69303.99,2111.8604,1718006399999,146755398.8980922,138523,939.06119,65269243.9390893,0
1718006400000,69304.0,69550.0,69172.29,69473.89,2217.29737,1718020799999,153882871.0144796,128854,1040.4438,72208980.7455761,0
1718020800000,69473.89,70195.94,69201.59,70066.12,4204.58568,1718035199999,293045140.3874678,213225,2241.1452,156246138.773148,0
1718035200000,70066.12,70141.1,69386.81,69490.8,4296.16146,1718049599999,300055579.5910222,174605,1887.09652,131821884.2190299,0
1718049600000,69490.81,69700.51,69334.46,69540.0,2306.66939,1718063999999,160393135.6059636,158150,1163.90086,80927646.2458821,0
1718064000000,69540.0,69590.01,67900.0,68464.0,8068.669,1718078399999,552706545.5490105,388568,3657.11474,250364760.1523708,0
1718078400000,68464.0,68464.0,67325.0,67570.18,7797.79833,1718092799999,529025729.5045426,266883,3763.15998,255309049.5993636,0
1718092800000,67570.18,67662.49,66732.0,66890.01,7282.49886,1718107199999,489106742.8147492,310985,3522.33162,236613635.4237034,0
1718107200000,66890.0,67278.88,66051.0,66244.48,9349.62363,1718121599999,624459780.0911611,392578,4562.71445,304840839.5469202,0
1718121600000,66244.48,67586.64,66161.26,67407.01,6551.1506,1718135999999,437730007.171676,310421,3301.47351,220525525.67237952,0
1718136000000,67407.02,67588.22,67173.92,67314.24,2386.27546,1718150399999,160770215.3379849,112980,1033.0289,69600844.6042549,0
1718150400000,67314.23,67596.15,66905.0,67407.0,2922.2534,1718164799999,196601568.1673608,180112,1310.09257,88158838.1031741,0
1718164800000,67407.01,67624.89,67195.97,67453.63,2712.51803,1718179199999,182841650.6686402,121062,1486.29418,100195773.5191449,0
1718179200000,67453.64,68059.01,67353.02,67778.43,3358.7204,1718193599999,227475681.754903,167249,1865.8427,126370604.1667375,0
1718193600000,67778.43,69999.0,67736.0,69734.0,12403.63584,1718207999999,860151527.1448745,511975,6790.27358,470710942.8424344,0
1718208000000,69734.0,69862.4,67250.0,67532.92,11888.022,1718222399999,818122985.7230529,512972,5522.73919,380312835.1351119,0
1718222400000,67532.92,68667.44,67413.51,68263.99,3890.17389,1718236799999,265091725.7255408,177375,2000.64859,136320595.8750787,0
1718236800000,68263.98,68393.63,66969.98,67474.94,5168.64979,1718251199999,350058799.3929505,287844,2198.17552,148961243.4066317,0
1718251200000,67474.95,67729.41,67300.3,67724.81,2963.75859,1718265599999,200201156.99121648,158826,1605.03964,108425535.773699,0
1718265600000,67724.8,67971.2,67168.0,67739.99,3762.21969,1718279999999,254309520.2632152,180314,1990.34139,134530629.7501349,0
1718280000000,67740.0,68449.3,66368.76,66470.01,10171.91317,1718294399999,686176375.3592196,507764,4593.41517,310079799.2775585,0
1718294400000,66470.01,67080.13,66251.78,66604.01,5091.83328,1718308799999,339846532.0464774,255933,2599.01707,173508117.9353835,0
1718308800000,66604.01,66980.0,66530.84,66773.01,1921.18119,1718323199999,128305576.8642125,127521,900.15128,60108863.5552735,0
1718323200000,66773.01,67027.32,66480.0,66744.0,2704.93799,1718337599999,180584620.05627793,173593,1212.81538,80969716.5258515,0
1718337600000,66744.0,67221.32,66707.76,66904.98,2943.04425,1718351999999,197076010.2704764,265307,1582.66536,105975371.2190767,0
1718352000000,66904.98,67256.32,66746.4,67036.0,3383.9336,1718366399999,226777452.992597,213979,1712.44382,114757459.7435213,0
1718366400000,67035.99,67370.24,66344.67,66392.0,5730.45832,1718380799999,383381494.05676705,330178,2770.20143,185356356.6416084,0
1718380800000,66392.0,66520.0,65078.0,65520.02,9683.77753,1718395199999,634999006.3561407,466342,4339.50247,284460515.5693962,0
1718395200000,65520.02,66627.52,65480.0,66043.99,3962.03628,1718409599999,261632970.6960259,286915,2001.78015,132188781.0855208,0
1718409600000,66043.99,66290.0,65967.5,66267.87,2008.24903,1718423999999,132868040.5684408,102819,944.28797,62468948.2333233,0
1718424000000,66267.87,66416.66,66065.8,66076.99,2891.47187,1718438399999,191464373.1402602,152104,1301.7686,86199732.4309787,0
1718438400000,66076.99,66348.0,66076.98,66319.95,1493.77779,1718452799999,98957118.7656018,93246,717.15614,47510471.3811642,0
1718452800000,66319.94,66478.48,66153.84,66316.02,2100.54737,1718467199999,139248173.4821918,138992,1037.24571,68758200.0236858,0
1718467200000,66316.02,66360.0,66071.47,66154.7,1431.64709,1718481599999,94792032.6320789,117768,738.64339,48902459.220935,0
1718481600000,66154.7,66287.76,65857.1,66228.25,1526.10927,1718495999999,100846149.4397637,95957,755.91902,49956305.1634882,0
1718496000000,66228.25,66269.74,66076.55,66146.0,790.58916,1718510399999,52311541.6992109,79560,341.88389,22620759.9978625,0
1718510400000,66145.99,66360.18,66034.5,66266.3,1179.96721,1718524799999,78155136.9579751,92744,587.19577,38895019.2144175,0
1718524800000,66266.3,66770.0,66172.5,66492.83,2395.77885,1718539199999,159187387.0383344,135891,1253.91143,83324604.8306236,0
1718539200000,66492.83,66793.72,66480.0,66712.8,1854.32659,1718553599999,123554059.6149328,135983,938.33055,62522454.8914662,0
1718553600000,66712.8,66744.71,66522.0,66562.52,1140.46531,1718567999999,75955934.4871303,101252,578.42051,38522303.2103011,0
1718568000000,66562.52,66998.7,66460.0,66676.87,2031.39511,1718582399999,135489612.816274,157865,1050.30951,70055511.8479412,0
1718582400000,66676.86,66913.69,66155.0,66222.0,3307.38167,1718596799999,219720525.1521415,171502,1647.36084,109416212.4707385,0
1718596800000,66222.0,66567.68,65939.67,66172.0,2843.05342,1718611199999,188337413.51906687,185398,1337.47918,88612989.7128253,0
1718611200000,66172.0,66317.64,65556.0,65817.2,4095.43003,1718625599999,269964950.4015842,268266,2001.37121,131936388.7330547,0
1718625600000,65817.2,65827.9,65130.0,65368.0,5353.73577,1718639999999,350737065.9067252,361944,2746.01944,179920031.4800445,0
1718640000000,65368.0,67298.81,65138.0,66691.99,8280.08295,1718654399999,550126204.4430376,372101,4294.23763,285409294.9310934,0
1718654400000,66691.99,66764.7,66164.01,66504.33,3506.48467,1718668799999,233175067.33401,183409,1690.42601,112408436.2027389,0
1718668800000,66504.33,66588.23,64569.0,65500.0,11041.36558,1718683199999,721128521.028076,531263,4733.59276,309088488.3375048,0
1718683200000,65500.0,65845.47,65344.24,65672.51,4340.32865,1718697599999,284860915.9470225,257968,2071.51423,135971618.6238012,0
1718697600000,65672.51,65750.01,65100.0,65366.0,3732.15562,1718711999999,244251705.9793113,286497,1835.06223,120099135.1829003,0
1718712000000,65366.0,65433.97,64261.12,64706.0,11395.51177,1718726399999,739068798.3375587,586414,5689.79875,369072034.49538875,0
1718726400000,64705.99,64904.91,64060.0,64412.19,6974.9316,1718740799999,450120734.7896594,272276,3360.52946,216908469.5068384,0
1718740800000,64412.18,65305.0,64178.1,65175.32,4865.80922,1718755199999,315711129.94946206,217293,2385.91618,154806987.4428474,0
1718755200000,65175.32,65603.91,64810.62,65404.0,5262.16662,1718769599999,343285930.46634394,244150,2927.8356,191065334.5985502,0
1718769600000,65404.0,65727.54,65158.05,65326.89,3599.20908,1718783999999,235674471.7789161,162573,1764.89168,115582032.3898825,0
1718784000000,65326.89,65544.0,65000.0,65210.0,3851.72512,1718798399999,251196670.95928752,162146,1835.03079,119689567.9733924,0
1718798400000,65210.0,65310.02,64756.28,64922.0,3230.69752,1718812799999,210082611.7616366,192476,1705.93673,110943609.7782581,0
1718812800000,64921.99,65284.37,64791.76,64882.01,2587.30051,1718827199999,168227871.9803671,193610,1287.83959,83739781.4784832,0
1718827200000,64882.02,65087.76,64666.0,64974.37,1529.69691,1718841599999,99264397.0079804,123503,768.24741,49855398.095162,0
1718841600000,64974.37,65407.4,64818.72,65189.99,2764.12678,1718855999999,179859716.4085986,156497,1365.75397,88885266.3354616,0
1718856000000,65190.0,65967.39,65070.91,65858.84,3218.48909,1718870399999,210962555.47849593,160201,1686.47843,110539907.4477641,0
1718870400000,65858.84,66482.94,65559.45,66169.85,3716.69714,1718884799999,245281629.42297527,211283,1885.07108,124398390.05478,0
1718884800000,66169.86,66300.5,64658.06,64831.23,7331.76705,1718899199999,478936346.6745951,397127,3318.80437,216770848.17916888,0
1718899200000,64831.24,65217.21,64559.15,65050.0,5208.45123,1718913599999,338083869.25192446,234208,2690.4333,174640893.7873795,0
1718913600000,65049.99,65200.11,64848.7,64869.99,2025.75902,1718927999999,131772034.9297807,123371,882.33819,57410765.4124424,0
1718928000000,64869.99,65066.66,64345.0,64506.14,3151.09938,1718942399999,204145585.40908,186509,1306.81349,84689340.7430255,0
1718942400000,64506.15,64739.09,64190.76,64201.63,3017.09525,1718956799999,194727082.7431112,149794,1323.49836,85418843.8681254,0
1718956800000,64201.63,64372.15,63522.75,63770.0,6116.25686,1718971199999,391080765.82033485,272664,2724.85411,174223253.3764048,0
1718971200000,63770.01,64360.0,63379.35,63732.02,7918.52722,1718985599999,505328850.9454683,360434,4096.15658,261424946.186812,0
1718985600000,63732.02,64264.95,63465.17,64232.01,4035.76865,1718999999999,257677517.89346728,234472,2212.6511,141286804.2558647,0
1719000000000,64232.01,64460.14,63828.09,64143.56,1754.81706,1719014399999,112581736.8971542,158744,879.28596,56419422.2616762,0
1719014400000,64143.56,64342.54,63943.82,64327.45,1615.03389,1719028799999,103680576.7233169,118257,842.04443,54075100.7159978,0
1719028800000,64327.46,64540.26,64253.07,64520.0,2121.70614,1719043199999,136625633.8439493,124411,1166.92792,75147310.8657836,0
1719043200000,64519.99,64546.81,64214.43,64265.26,1376.34835,1719057599999,88545116.9672025,101583,604.06433,38861535.0778721,0
1719057600000,64265.27,64397.82,64246.52,64307.08,930.39133,1719071999999,59822354.9811389,89298,472.76128,30397347.6676791,0
1719072000000,64307.09,64362.0,64218.5,64295.01,729.0975,1719086399999,46870704.2523015,69463,434.16312,27909968.6857639,0
1719086400000,64295.01,64330.0,64246.01,64262.01,536.37821,1719100799999,34482860.5722992,59820,236.32937,15192632.4412653,0
1719100800000,64262.01,64521.0,64262.0,64416.14,1222.9115,1719115199999,78787459.357929,81747,627.6375,40431207.9962098,0
1719115200000,64416.14,64433.03,64349.49,64415.27,526.41413,1719129599999,33898569.405848,52507,229.2777,14764382.1472232,0
1719129600000,64415.27,64437.28,64252.85,64341.45,945.7319,1719143999999,60873470.9757546,71832,447.01769,28773190.7826764,0
1719144000000,64341.46,64429.1,64049.41,64094.0,1383.12991,1719158399999,88832311.6916452,104765,676.6899,43460774.2293699,0
1719158400000,64094.01,64187.62,63918.58,64149.78,1430.37834,1719172799999,91657057.8276557,113397,824.89085,52858572.1578759,0
1719172800000,64149.78,64159.0,63178.32,63210.01,2715.88869,1719187199999,172799655.7441127,168511,1169.166,74397608.2205221,0
1719187200000,63210.01,63369.8,62695.02,62862.0,4626.61921,1719201599999,291776615.120288,251556,1972.6238,124412917.0433286,0
1719201600000,62862.0,62952.0,62160.72,62456.0,5068.08372,1719215999999,316690536.8989884,274765,2477.40998,154802485.8373796,0
1719216000000,62456.0,62975.6,60567.01,61291.95,12136.79401,1719230399999,746738414.5053811,512673,5597.42573,344490295.8699357,0
1719230400000,61291.95,61700.0,60670.36,60843.99,5796.95477,1719244799999,355046078.37454206,297524,2925.54746,179243411.1551874,0
1719244800000,60843.99,61044.44,59058.0,59306.72,16409.89475,1719259199999,987358510.2674439,550028,7542.31892,453749087.20135933,0
1719259200000,59306.72,60442.71,58402.0,60293.3,8123.00768,1719273599999,483243305.75810736,304241,3980.26839,236934940.4194636,0
1719273600000,60293.3,61598.87,60257.06,61302.59,4817.65654,1719287999999,293341133.7107464,211866,2501.1787,152177434.2435738,0
1719288000000,61302.59,61420.0,60624.63,60685.16,4078.38689,1719302399999,249089990.13599032,203483,1915.20271,116980487.6834998,0
1719302400000,60685.16,61583.18,60668.01,61187.64,4679.07209,1719316799999,286241311.1900222,178101,2320.41114,141954647.9585911,0
1719316800000,61187.64,62134.0,60953.23,61810.0,8735.80046,1719331199999,537670978.8630258,336572,4134.85778,254602820.8654158,0
1719331200000,61810.0,62420.0,61135.37,61975.46,6527.99194,1719345599999,403052577.47287726,242496,3367.01868,207934474.7762804,0
1719345600000,61975.46,62162.49,61664.0,61806.01,2350.33569,1719359999999,145505317.4732081,104963,1121.41557,69421742.9835806,0
1719360000000,61806.01,62487.81,61643.48,61936.07,3538.82122,1719374399999,219449416.0614434,137754,1935.59693,120022195.9735602,0
1719374400000,61936.07,61990.0,61520.0,61720.02,3492.11682,1719388799999,215385765.1440892,130506,1708.22666,105365068.0785522,0
1719388800000,61720.02,61754.6,61149.64,61445.26,3493.404,1719403199999,214449236.80284488,145542,1583.35426,97177929.1555036,0
1719403200000,61445.26,61980.0,61182.8,61467.86,4713.90642,1719417599999,290192416.0416881,230756,2415.16132,148706424.3072627,0
1719417600000,61467.85,61547.02,60715.3,61000.01,5015.68985,1719431999999,306286298.8999164,291934,2586.93882,157949452.878743,0
1719432000000,61000.01,61155.66,60712.0,60864.99,2231.72632,1719446399999,135953860.4055099,175660,1205.74854,73455140.0429264,0
1719446400000,60864.98,61300.0,60764.73,61037.31,2391.00432,1719460799999,145863114.3910484,145592,1250.28996,76273697.5990769,0
1719460800000,61037.31,61192.0,60606.63,60794.01,2714.73648,1719475199999,165224841.766193,147883,1492.19516,90806403.7941431,0
1719475200000,60794.01,61455.15,60736.62,61196.02,2628.05752,1719489599999,160608336.1687836,153306,1381.4503,84422408.8140742,0
1719489600000,61196.01,62389.22,61154.6,61576.0,6247.05892,1719503999999,385933502.206758,358878,3046.99538,188216853.1349806,0
1719504000000,61576.0,62015.52,61411.7,61450.0,2557.37367,1719518399999,157865211.3030817,149494,1163.92573,71863403.136958,0
1719518400000,61450.0,61719.92,61338.56,61706.47,1806.0554,1719532799999,111210158.9470273,107023,963.40847,59331364.5779506,0
1719532800000,61706.46,62225.31,61472.37,61828.17,3950.34413,1719547199999,244250368.6958675,193092,2190.45333,135455395.9331214,0
1719547200000,61828.17,61834.41,61236.0,61350.01,2679.62058,1719561599999,164865166.8374319,141524,1318.0841,81088381.3428064,0
1719561600000,61350.01,61792.34,61212.11,61690.0,3397.52649,1719575999999,209015894.6419637,151602,1710.98745,105282682.2161062,0
1719576000000,61690.0,61875.0,60751.0,61062.01,7645.83227,1719590399999,468834091.30683506,446356,3817.81646,234107218.1498885,0
1719590400000,61062.0,61119.58,60079.41,60123.73,5131.47495,1719604799999,311332069.0412443,400828,2600.77145,157858256.6854178,0
1719604800000,60123.73,60450.0,60063.0,60427.84,2016.39413,1719619199999,121574441.5032936,146224,1023.42629,61707856.4638943,0
1719619200000,60427.84,61009.29,60383.77,60762.0,3105.17344,1719633599999,188606943.67325607,168878,1452.90115,88246849.4093763,0
1719633600000,60762.0,61146.64,60704.46,61052.3,1662.89798,1719647999999,101305437.9578242,112314,926.63777,56458188.5954882,0
1719648000000,61052.3,61224.0,60890.03,61102.33,2290.41854,1719662399999,139774110.2120129,124355,1144.81572,69850637.9825357,0
1719662400000,61102.33,61182.7,60949.67,61106.0,1996.83297,1719676799999,121932141.6922874,146348,855.42971,52232120.1463757,0
1719676800000,61106.0,61124.0,60915.12,61057.39,1250.42383,1719691199999,76287637.1018421,109125,567.64101,34631376.6830313,0
1719691200000,61057.38,61090.0,60839.51,60986.68,1203.81228,1719705599999,73439601.8508916,106649,514.26375,31372081.8740921,0
1719705600000,60986.68,61078.01,60740.94,60898.32,1806.11748,1719719999999,110019213.2242895,140892,840.71961,51214550.3895434,0
1719720000000,60898.32,61782.0,60712.21,61528.01,3143.78973,1719734399999,192754715.47135288,183434,1589.66719,97417063.4729173,0
1719734400000,61528.01,61713.65,61393.07,61560.0,2353.60654,1719748799999,144912109.2312623,155033,899.51326,55381011.170014,0
1719748800000,61560.0,61860.0,61346.0,61717.9,2664.88075,1719763199999,164233225.4767848,154600,1105.39227,68140012.1024786,0
1719763200000,61717.9,62109.81,61590.01,62026.83,2493.15916,1719777599999,154183170.4052418,152124,1292.93938,79990397.5285161,0
1719777600000,62026.83,63058.76,61835.2,62772.01,4864.7477,1719791999999,304147578.7357292,322829,2496.2143,156065717.4222293,0
1719792000000,62772.01,63818.33,62573.32,63437.69,6859.32328,1719806399999,434773755.3382416,340666,3618.41462,229321518.4948146,0
1719806400000,63437.69,63466.92,63223.2,63277.84,1948.86897,1719820799999,123474324.8054178,144312,829.11609,52533549.9756443,0
1719820800000,63277.84,63314.99,62593.07,62662.09,3745.11478,1719835199999,235550499.80059552,232527,1672.18766,105150986.4758729,0
1719835200000,62662.09,63166.11,62497.2,63132.9,4514.7061,1719849599999,283647598.4219563,315417,2398.3095,150685570.2235764,0
1719849600000,63132.9,63861.76,62966.77,63226.78,5479.95754,1719863999999,347426513.3498086,300969,2928.24527,185646485.9115516,0
1719864000000,63226.78,63423.48,62804.6,62899.99,1999.13471,1719878399999,126108121.9541147,127617,942.3334,59447662.7540995,0
1719878400000,62900.0,63288.83,62787.42,63138.67,1678.91798,1719892799999,105779358.9743056,148281,864.49409,54471369.5784198,0
1719892800000,63138.68,63245.8,62580.0,62629.99,2518.53154,1719907199999,158355563.8949285,150077,1164.51384,73218727.5680864,0
1719907200000,62630.0,62866.2,62401.23,62832.01,4139.03014,1719921599999,259351553.11196247,205669,2145.55498,134448565.7018604,0
1719921600000,62832.01,63152.0,61823.74,61948.08,5966.58949,1719935999999,372303804.0136215,375803,3014.01543,188103677.7573088,0
1719936000000,61948.08,62368.81,61806.28,61939.1,2841.63377,1719950399999,176393987.3037644,281033,1485.49447,92193990.6536422,0
1719950400000,61939.1,62181.24,61875.55,62135.47,1428.41583,1719964799999,88608065.3189771,147953,779.1065,48326885.3206649,0
1719964800000,62135.46,62285.94,60600.0,60987.99,5145.57685,1719979199999,316093826.1835022,339116,2190.06452,134530494.858944,0
1719979200000,60988.0,61181.84,60816.0,60870.01,2356.603,1719993599999,143699171.319891,160480,1122.68733,68458677.1353654,0
1719993600000,60870.01,60978.19,59600.0,60386.01,8846.07874,1720007999999,534817670.1167269,426992,3981.98167,240661630.3696663,0
1720008000000,60386.01,60740.2,59752.29,60186.25,7199.97498,1720022399999,433823156.7339176,401897,3634.49671,219011766.6658599,0
1720022400000,60186.25,60655.56,59666.0,59671.1,4933.93774,1720036799999,297196175.9994618,293155,2293.34514,138174225.5211871,0
1720036800000,59671.11,60374.82,59400.0,60208.58,3677.93996,1720051199999,220271232.5531576,217732,1832.87955,109794945.1228256,0
1720051200000,60208.57,60498.19,57800.01,59102.0,13491.78125,1720065599999,795033437.9098816,661619,6204.99445,365456415.2079373,0
1720065600000,59102.0,59150.0,58104.0,58219.99,4995.15301,1720079999999,293224630.5392318,265818,2181.6769,128106612.826388,0
1720080000000,58219.99,58506.18,56952.0,57761.94,13240.07067,1720094399999,763620812.0769894,486641,5839.90471,336879497.527542,0
1720094400000,57761.95,58350.19,56771.0,58140.0,12117.63525,1720108799999,694974758.3743477,508809,5947.07779,341146538.1471708,0
1720108800000,58140.0,58676.24,57752.27,58283.62,5009.28193,1720123199999,291545864.8027498,268481,2381.71767,138642211.2863622,0
1720123200000,58283.62,58813.13,56866.0,57050.01,5714.85065,1720137599999,330220252.54044807,331868,2427.6167,140278333.6850214,0
1720137600000,57050.02,57546.0,55000.0,55227.99,18842.91117,1720151999999,1059638273.9700816,968870,8381.28514,471432152.17260385,0
1720152000000,55228.0,55356.42,53485.93,54415.05,18348.50944,1720166399999,996801375.1535271,728782,8829.50505,479672837.204967,0
1720166400000,54415.04,55650.0,53900.0,55486.5,14058.05864,1720180799999,770487207.4723852,591527,6524.51542,357651687.9149245,0
1720180800000,55486.51,56678.19,54828.52,56662.0,16600.37842,1720195199999,925227857.055108,673738,8085.25186,450778174.3383065,0
1720195200000,56662.99,57040.02,55779.33,56465.42,10590.10229,1720209599999,598369659.9834613,595198,4740.90566,267919026.02223408,0
1720209600000,56465.41,56866.0,56315.0,56628.79,2908.2876,1720223999999,164515709.9019518,191140,1365.18849,77228126.8636462,0
1720224000000,56628.79,56998.0,56170.5,56410.0,4430.41318,1720238399999,250230752.4337648,274024,1866.16473,105425731.0344608,0
1720238400000,56409.99,56683.9,56018.0,56606.0,3090.15552,1720252799999,174279415.6180213,210809,1780.59982,100428359.0688381,0
